customer_id,order_date,amount,channel
C01647,2026-08-18,6089.0,Web
C01648,2025-08-26,2782.0,Web
C01648,2025-09-16,2622.0,Web
C01649,2025-05-04,3243.0,App
C01649,2025-08-18,1127.0,Web
C01649,2026-02-10,4860.0,Web
C01649,2026-03-14,2201.0,App
C01649,2026-06-18,3634.0,App
C01649,2026-07-24,2994.0,Store
C01650,2025-06-01,2675.0,Web
C01650,2025-07-11,5322.0,Web
C01650,2025-09-08,4551.0,Web
C01650,2025-10-25,3304.0,App
C01650,2026-01-07,2112.0,Store
C01650,2026-01-19,1715.0,Web
C01651,2026-06-29,4659.0,Web
C01651,2026-08-04,3323.0,App
C01652,2026-07-14,2986.0,App
C01653,2026-07-19,4501.0,App
C01654,2025-08-10,4730.0,Web
C01654,2025-11-15,7541.0,Web
C01654,2025-12-31,4565.0,App
C01654,2026-01-16,2386.0,Web
C01654,2026-03-05,5364.0,Web
C01654,2026-04-18,4652.0,App
C01654,2026-05-12,5027.0,Web
C01654,2026-06-19,6812.0,App
C01655,2025-09-17,3875.0,Web
C01655,2025-10-27,1062.0,App
C01655,2025-11-07,3741.0,Web
C01656,2025-04-25,11775.0,Web
C01656,2025-04-28,4921.0,Web
C01656,2025-05-09,6920.0,Web
C01656,2025-06-27,6649.0,Web
C01656,2025-07-03,5825.0,Web
C01656,2025-07-06,7593.0,App
C01656,2025-08-29,4775.0,Web
C01656,2025-09-07,10772.0,Store
C01656,2025-09-23,8308.0,Web
C01656,2025-10-17,6637.0,Web
C01657,2026-07-24,2338.0,Store
C01658,2025-05-03,2575.0,App
C01658,2025-06-25,5603.0,Web
C01658,2026-02-16,1489.0,App
C01659,2025-04-09,15591.0,Web
C01659,2025-04-29,8282.0,Store
C01659,2025-05-16,7349.0,Web
C01659,2025-07-25,9672.0,App
C01659,2025-08-20,5134.0,Web
C01659,2025-09-22,8834.0,App
C01659,2025-10-12,10147.0,Web
C01659,2025-11-04,10096.0,App
C01659,2025-11-24,12644.0,Web
C01659,2025-12-14,5721.0,Web
C01659,2025-12-26,5938.0,App
C01660,2025-06-05,11193.0,Web
C01660,2025-06-18,5338.0,Web
C01660,2025-06-25,8728.0,App
C01660,2025-07-16,6083.0,Web
C01660,2025-07-21,8473.0,Web
C01660,2025-08-16,8264.0,Web
C01660,2025-09-10,7966.0,Web
C01660,2025-09-30,7478.0,App
C01660,2025-11-05,9066.0,App
C01660,2025-11-17,9590.0,Web
C01660,2025-11-29,4612.0,Web
C01660,2025-12-10,7406.0,Web
C01660,2025-12-27,6500.0,App
C01660,2026-01-10,8054.0,App
C01660,2026-01-21,6505.0,Web
C01660,2026-02-02,11757.0,Store
C01660,2026-02-21,7347.0,App
C01660,2026-03-27,10628.0,App
C01660,2026-04-05,5392.0,Store
C01660,2026-04-06,6821.0,Web
C01660,2026-04-30,6068.0,Web
C01660,2026-05-07,8636.0,Web
C01660,2026-06-10,4970.0,Web
C01660,2026-07-07,4138.0,Web
C01660,2026-08-05,6045.0,Store
C01661,2025-07-20,4163.0,Web
C01661,2025-09-07,5629.0,Web
C01661,2025-10-20,6703.0,Store
C01661,2025-11-15,4451.0,Web
C01661,2025-12-04,3255.0,Store
C01661,2025-12-13,3165.0,Web
C01661,2026-03-18,3897.0,Web
C01661,2026-05-18,5054.0,Web
C01661,2026-06-11,4325.0,Web
C01661,2026-06-18,3795.0,Web
C01662,2025-04-27,1486.0,App
C01662,2025-08-02,2448.0,Web
C01663,2025-08-12,2080.0,Web
C01663,2025-12-12,6261.0,Web
C01664,2026-06-15,2861.0,Web
C01664,2026-07-21,2896.0,Web
C01665,2025-03-10,3040.0,App
C01665,2025-06-21,3938.0,App
C01665,2025-12-24,6329.0,Web
C01666,2025-07-25,2952.0,App
C01666,2025-09-05,3494.0,Web
C01666,2025-11-15,3018.0,App
C01667,2025-03-17,2854.0,Web
C01667,2025-06-22,3911.0,Web
C01667,2025-06-27,3430.0,Web
C01667,2025-08-30,3548.0,Store
C01667,2025-10-11,2916.0,App
C01668,2026-07-24,3319.0,Web
C01669,2025-04-25,5476.0,App
C01669,2025-08-08,5209.0,Store
C01669,2025-10-02,3058.0,App
C01669,2025-11-10,5620.0,Web
C01669,2025-11-14,4520.0,App
C01669,2025-12-30,6339.0,Store
C01669,2026-02-05,3564.0,Store
C01669,2026-04-09,5845.0,Web
C01669,2026-04-28,6524.0,Web
C01669,2026-05-22,4745.0,App
C01669,2026-07-02,10682.0,Web
C01670,2025-06-23,1876.0,Web
C01670,2025-07-17,2284.0,Web
C01670,2025-12-04,2760.0,Web
C01670,2026-03-05,3655.0,Web
C01670,2026-07-04,5908.0,Web
C01671,2026-07-31,6114.0,App
C01672,2025-04-11,2667.0,Web
C01672,2025-04-25,7261.0,Web
C01672,2025-04-28,2935.0,Store
C01673,2025-04-24,3376.0,App
C01673,2025-10-31,7904.0,Web
C01673,2025-12-13,1807.0,Web
C01674,2025-06-02,2089.0,App
C01674,2025-06-10,4569.0,Web
C01674,2025-07-18,4979.0,App
C01674,2025-07-30,7184.0,App
C01674,2025-08-21,6359.0,Store
C01674,2025-09-12,2442.0,Web
C01674,2025-10-27,7666.0,App
C01674,2025-11-30,2867.0,Web
C01674,2025-12-09,6518.0,App
C01674,2026-01-17,3853.0,App
C01674,2026-02-16,13678.0,App
C01674,2026-03-23,3645.0,App
C01674,2026-04-03,4481.0,App
C01674,2026-04-21,4917.0,Web
C01674,2026-07-03,4189.0,App
C01675,2025-07-18,1286.0,Web
C01675,2025-07-24,3533.0,Web
C01675,2025-08-05,2607.0,Web
C01675,2025-10-26,4136.0,Web
C01675,2026-01-06,6404.0,Web
C01675,2026-02-07,3734.0,App
C01676,2025-10-04,1966.0,App
C01676,2025-12-02,3903.0,Web
C01676,2026-02-07,3148.0,Web
C01676,2026-06-04,1652.0,App
C01677,2025-06-10,4554.0,App
C01677,2025-07-12,2854.0,Web
C01677,2025-10-03,4035.0,App
C01677,2026-02-04,3716.0,Store
C01678,2025-05-26,7302.0,Web
C01678,2025-06-28,9215.0,App
C01678,2025-07-08,9933.0,Web
C01678,2025-07-17,11448.0,Store
C01678,2025-08-30,5272.0,Web
C01678,2025-09-10,7698.0,Store
C01678,2025-09-17,4022.0,App
C01678,2025-10-03,5961.0,App
C01678,2025-10-23,6584.0,App
C01678,2025-10-31,9143.0,Web
C01678,2025-12-10,6769.0,App
C01678,2026-01-02,8927.0,App
C01679,2025-08-12,6007.0,Web
C01679,2025-10-03,4890.0,App
C01679,2026-01-18,2408.0,Web
C01679,2026-03-10,3239.0,App
C01679,2026-07-05,2887.0,Web
C01680,2025-03-10,1152.0,App
C01680,2025-05-10,1806.0,Web
C01680,2025-06-20,2477.0,App
C01681,2025-05-30,1776.0,Web
C01681,2025-06-04,1340.0,App
C01681,2025-12-11,3960.0,App
C01681,2026-01-25,2503.0,App
C01681,2026-03-15,2284.0,App
C01682,2025-06-18,3196.0,App
C01682,2025-11-14,3215.0,App
C01682,2026-01-12,2499.0,Web
C01682,2026-05-01,6766.0,Web
C01682,2026-06-07,1994.0,Web
C01683,2025-06-30,3921.0,App
C01683,2025-08-20,2485.0,App
C01683,2025-11-22,2745.0,App
C01683,2026-03-09,4698.0,Web
C01684,2026-06-24,4676.0,App
C01684,2026-07-02,2485.0,App
C01685,2025-06-29,6048.0,Web
C01685,2025-08-18,4183.0,App
C01685,2025-10-01,6480.0,Store
C01685,2025-10-12,6277.0,Web
C01685,2025-11-14,4565.0,Web
C01685,2025-12-06,3432.0,Web
C01685,2026-01-25,4030.0,Store
C01685,2026-05-06,2957.0,Web
C01685,2026-07-01,5341.0,Store
C01685,2026-07-11,1501.0,App
C01685,2026-08-22,3658.0,App
C01686,2026-07-01,5092.0,Web
C01686,2026-08-14,2838.0,App
C01687,2025-05-20,2842.0,Web
C01687,2025-07-03,3304.0,Web
C01687,2025-07-28,3733.0,Web
C01688,2025-04-04,2066.0,App
C01688,2025-04-19,3323.0,App
C01688,2025-05-10,3926.0,Web
C01689,2025-04-27,2582.0,Web
C01689,2025-06-06,2471.0,Web
C01689,2025-08-02,3180.0,App
C01690,2025-04-11,9792.0,Web
C01690,2025-05-06,6462.0,Web
C01690,2025-05-18,8258.0,App
C01690,2025-07-05,6587.0,App
C01690,2025-07-12,9319.0,Store
C01690,2025-07-31,6822.0,Web
C01690,2025-09-06,8414.0,App
C01690,2025-09-19,5414.0,App
C01690,2025-10-14,5338.0,Store
C01691,2025-05-03,3464.0,Web
C01691,2025-06-28,3752.0,Web
C01691,2026-03-06,2617.0,App
C01691,2026-05-08,2328.0,App
C01691,2026-06-24,3400.0,App
C01692,2025-03-04,4115.0,App
C01692,2025-03-12,6509.0,Store
C01692,2025-05-04,1869.0,App
C01692,2025-06-27,2123.0,Web
C01692,2025-08-16,2347.0,App
C01692,2025-10-16,3730.0,App
C01692,2025-10-28,929.0,Web
C01692,2025-11-21,2854.0,Store
C01692,2026-01-09,1418.0,App
C01692,2026-05-09,3160.0,Web
C01693,2026-06-22,3548.0,Web
C01693,2026-06-29,3442.0,Web
C01694,2025-09-16,3102.0,App
C01694,2025-10-02,2398.0,App
C01694,2025-11-09,2633.0,Web
C01694,2026-02-17,1780.0,Web
C01694,2026-04-15,3477.0,Web
C01694,2026-07-07,3284.0,Web
C01694,2026-07-30,5976.0,App
C01695,2025-07-08,3302.0,App
C01695,2025-07-31,1351.0,Web
C01695,2025-09-29,2262.0,Web
C01696,2025-03-06,2918.0,Web
C01696,2025-05-10,2551.0,App
C01696,2025-06-04,4460.0,Web
C01697,2025-04-15,7408.0,Web
C01697,2025-07-06,3688.0,App
C01697,2025-08-28,4395.0,App
C01697,2025-09-18,5475.0,App
C01697,2025-10-03,6774.0,Web
C01697,2025-11-10,6882.0,App
C01697,2026-01-25,6829.0,App
C01697,2026-02-13,4135.0,Web
C01697,2026-02-22,9279.0,App
C01697,2026-03-16,5747.0,App
C01697,2026-04-04,1385.0,Web
C01697,2026-05-27,4602.0,Web
C01698,2025-04-10,2645.0,Store
C01698,2025-05-03,3152.0,App
C01698,2025-10-19,4571.0,Web
C01698,2026-01-06,3629.0,App
C01699,2025-09-14,2265.0,App
C01699,2025-10-21,3580.0,Web
C01699,2025-11-11,2876.0,App
C01699,2025-12-20,2530.0,Web
C01699,2026-01-03,4912.0,Web
C01699,2026-03-08,3486.0,Web
C01700,2025-05-05,1170.0,App
C01700,2025-08-08,3207.0,Web
C01700,2025-11-06,2612.0,Web
C01700,2025-12-12,4123.0,Web
C01700,2026-03-29,3782.0,Store
C01701,2025-06-12,3803.0,Web
C01701,2025-06-17,3783.0,Web
C01701,2025-08-23,1176.0,Web
C01701,2025-10-19,2300.0,Web
C01702,2025-08-22,3192.0,Store
C01702,2025-11-15,3046.0,Web
C01702,2025-12-25,4771.0,Web
C01702,2026-02-15,2488.0,App
C01702,2026-04-07,2250.0,Web
C01702,2026-07-12,4875.0,Web
C01703,2025-06-07,12777.0,Web
C01703,2025-06-18,11716.0,Web
C01703,2025-07-10,10484.0,App
C01703,2025-08-07,7205.0,App
C01703,2025-08-29,6526.0,App
C01703,2025-09-26,6195.0,App
C01703,2025-11-26,5019.0,Web
C01704,2025-06-19,4780.0,Web
C01704,2025-07-04,4189.0,Web
C01704,2025-08-08,2067.0,Web
C01705,2025-04-19,2408.0,Store
C01705,2025-06-14,2174.0,Web
C01705,2025-09-11,2207.0,App
C01706,2025-04-28,3714.0,App
C01706,2025-09-01,2600.0,Web
C01706,2025-09-14,1991.0,App
C01706,2025-11-14,4416.0,Web
C01706,2026-02-07,2497.0,Web
C01707,2025-06-21,2848.0,App
C01707,2025-07-23,3654.0,Web
C01707,2025-08-08,5806.0,Web
C01707,2025-08-14,2371.0,Web
C01707,2025-09-17,3229.0,App
C01707,2025-10-07,3831.0,App
C01707,2025-11-22,6818.0,Web
C01707,2026-03-19,9163.0,Web
C01707,2026-05-02,5371.0,App
C01707,2026-06-15,1304.0,Web
C01708,2025-04-17,8530.0,Web
C01708,2025-05-25,4336.0,Web
C01708,2025-06-20,6627.0,Web
C01708,2025-07-11,5940.0,Web
C01708,2025-07-20,8096.0,Web
C01708,2025-08-17,5721.0,Web
C01708,2025-09-07,6288.0,Web
C01708,2025-09-20,5129.0,App
C01708,2025-10-13,6467.0,Web
C01708,2025-11-08,7605.0,Web
C01708,2025-11-15,6247.0,Store
C01708,2025-12-30,6321.0,App
C01709,2025-05-17,8367.0,Web
C01709,2025-08-29,933.0,Store
C01709,2025-11-07,2590.0,App
C01709,2025-12-16,3420.0,Web
C01709,2026-02-11,2734.0,App
C01709,2026-06-04,3591.0,Web
C01709,2026-06-30,2932.0,App
C01710,2026-07-20,4028.0,Web
C01710,2026-07-28,5439.0,Web
C01711,2025-09-01,3690.0,Web
C01711,2025-10-07,5713.0,Web
C01711,2025-11-15,4205.0,App
C01711,2026-01-09,5214.0,App
C01711,2026-01-22,3336.0,Web
C01712,2025-04-06,5609.0,App
C01712,2025-04-15,8361.0,Web
C01712,2025-05-02,7926.0,App
C01712,2025-05-21,7334.0,App
C01712,2025-05-30,10772.0,App
C01712,2025-06-22,20576.0,Web
C01712,2025-07-17,8425.0,Web
C01712,2025-08-15,9694.0,Web
C01712,2025-09-09,7782.0,Web
C01712,2025-09-27,8850.0,Web
C01712,2025-10-30,3995.0,App
C01712,2025-11-19,2737.0,Store
C01712,2025-11-22,3366.0,App
C01712,2025-11-28,5669.0,Web
C01713,2025-05-04,2832.0,App
C01713,2025-10-17,2299.0,Web
C01713,2025-11-10,4798.0,Web
C01713,2026-06-30,4408.0,Web
C01714,2025-10-05,2113.0,App
C01714,2026-03-02,3096.0,App
C01714,2026-05-02,2845.0,App
C01715,2026-08-02,3404.0,Web
C01715,2026-08-05,3498.0,App
C01716,2025-03-04,3970.0,Store
C01716,2025-05-26,1555.0,Web
C01716,2025-11-30,3448.0,Store
C01716,2026-01-11,5520.0,App
C01716,2026-06-03,5051.0,Web
C01717,2026-07-10,4250.0,Web
C01717,2026-07-21,2042.0,Web
C01718,2025-06-25,3063.0,Web
C01718,2025-07-16,4166.0,Web
C01718,2025-09-07,2221.0,App
C01719,2025-07-16,3021.0,App
C01719,2025-07-29,2835.0,App
C01719,2025-08-10,2357.0,Web
C01720,2025-06-19,3876.0,Web
C01720,2025-08-31,4167.0,App
C01720,2026-03-12,4215.0,Web
C01720,2026-04-03,3170.0,Web
C01721,2025-03-19,6443.0,Web
C01721,2025-04-05,10386.0,Web
C01721,2025-04-19,12272.0,App
C01721,2025-04-27,7040.0,App
C01721,2025-05-10,10193.0,Web
C01721,2025-05-26,12345.0,App
C01721,2025-06-17,5420.0,Web
C01721,2025-07-07,8409.0,Web
C01721,2025-07-21,8043.0,App
C01721,2025-08-06,10962.0,Store
C01721,2025-08-22,5618.0,App
C01721,2025-09-13,8404.0,Web
C01721,2025-10-09,6874.0,Web
C01721,2025-11-06,8731.0,Web
C01721,2025-11-18,11538.0,Web
C01721,2025-12-01,12620.0,Web
C01721,2025-12-12,11574.0,Web
C01721,2025-12-28,5321.0,Web
C01721,2026-02-21,6377.0,Web
C01721,2026-03-05,10702.0,Web
C01721,2026-03-29,9299.0,Web
C01721,2026-04-22,6864.0,Web
C01721,2026-05-12,5460.0,Web
C01721,2026-05-15,1917.0,Web
C01721,2026-05-30,4307.0,Web
C01721,2026-06-21,6762.0,Web
C01721,2026-06-30,6798.0,Web
C01721,2026-07-03,8689.0,App
C01721,2026-07-25,9288.0,Web
C01721,2026-08-21,16591.0,App
C01722,2026-07-18,4624.0,Web
C01723,2025-03-16,3339.0,Store
C01723,2025-05-05,5730.0,Web
C01723,2025-08-07,3183.0,App
C01723,2025-12-11,3702.0,App
C01723,2025-12-27,6488.0,Web
C01723,2026-01-21,1400.0,App
C01724,2025-07-23,2432.0,Web
C01724,2025-09-09,2904.0,App
C01725,2025-04-19,3476.0,Store
C01725,2025-05-14,2534.0,App
C01725,2025-06-14,2632.0,Web
C01726,2025-04-16,2354.0,App
C01726,2025-05-07,5312.0,Store
C01726,2025-05-28,7017.0,Web
C01726,2025-06-02,5582.0,App
C01726,2025-09-20,4993.0,Web
C01726,2025-10-03,3965.0,Web
C01726,2025-11-29,4118.0,Web
C01726,2025-12-17,1819.0,Web
C01726,2026-01-11,6508.0,Web
C01726,2026-02-15,3966.0,Web
C01726,2026-03-09,7301.0,Web
C01726,2026-06-05,3730.0,App
C01727,2026-07-06,7962.0,Web
C01727,2026-08-07,6591.0,Web
C01728,2025-09-10,1320.0,Web
C01728,2025-10-02,4332.0,Web
C01728,2025-12-05,3093.0,App
C01728,2026-01-04,1962.0,Web
C01728,2026-02-19,2341.0,Web
C01728,2026-05-01,3407.0,Web
C01728,2026-05-17,1171.0,App
C01729,2025-04-30,5725.0,App
C01729,2025-05-21,5936.0,App
C01729,2025-06-24,17235.0,Store
C01729,2025-07-13,3897.0,Web
C01729,2025-07-31,4962.0,Web
C01729,2025-09-15,7593.0,Web
C01729,2025-10-29,6067.0,App
C01729,2025-11-09,10022.0,Web
C01729,2025-11-19,9720.0,Web
C01729,2025-11-27,6241.0,App
C01729,2025-11-30,12737.0,Web
C01729,2026-01-09,5114.0,App
C01729,2026-01-28,5813.0,Web
C01729,2026-02-08,13047.0,Web
C01729,2026-02-25,4765.0,Web
C01729,2026-04-08,8496.0,Store
C01729,2026-04-12,13028.0,Web
C01729,2026-05-21,3030.0,Web
C01729,2026-06-05,6686.0,Web
C01729,2026-06-27,10484.0,Store
C01729,2026-07-20,6846.0,Web
C01730,2025-06-21,9092.0,App
C01730,2025-07-20,5077.0,App
C01730,2025-07-26,5738.0,Web
C01730,2025-09-04,8258.0,Web
C01730,2025-09-13,3084.0,App
C01730,2025-09-21,9245.0,App
C01730,2025-10-23,5790.0,Web
C01730,2025-10-30,4837.0,App
C01730,2025-11-15,8081.0,Web
C01730,2025-11-29,11687.0,Web
C01730,2025-12-11,6322.0,Web
C01730,2025-12-21,7814.0,Web
C01731,2025-04-11,5398.0,Store
C01731,2025-04-19,2225.0,Store
C01731,2025-08-11,2867.0,Web
C01731,2025-08-21,2918.0,Web
C01731,2025-12-26,5187.0,Web
C01731,2026-02-14,5240.0,Web
C01732,2025-04-16,3626.0,App
C01732,2025-06-19,4058.0,App
C01732,2025-10-17,4909.0,App
C01732,2025-12-20,4581.0,Web
C01732,2026-01-15,3292.0,App
C01732,2026-02-27,2355.0,App
C01732,2026-03-20,3696.0,Store
C01732,2026-05-04,4132.0,App
C01732,2026-06-02,5223.0,Web
C01732,2026-07-20,3918.0,App
C01733,2025-03-12,1675.0,App
C01733,2025-07-05,4704.0,Web
C01733,2025-10-26,2480.0,App
C01733,2025-12-13,2583.0,Web
C01733,2026-04-16,2172.0,Web
C01734,2026-06-18,3205.0,Web
C01734,2026-07-30,3532.0,App
C01735,2025-08-02,4598.0,Web
C01735,2025-10-05,2784.0,Web
C01735,2025-11-12,6685.0,Web
C01735,2025-12-14,3013.0,Web
C01736,2025-06-23,2905.0,Web
C01736,2025-08-03,1940.0,Web
C01736,2025-12-08,2411.0,Web
C01736,2026-02-25,2756.0,App
C01736,2026-04-19,3186.0,App
C01737,2025-08-24,3165.0,Web
C01737,2025-10-10,2099.0,App
C01737,2026-02-05,6923.0,App
C01738,2026-06-13,5407.0,App
C01738,2026-06-27,3243.0,Web
C01739,2025-07-08,4716.0,Web
C01739,2025-08-20,1707.0,App
C01739,2025-09-12,2609.0,App
C01740,2025-07-17,7461.0,Web
C01740,2025-10-14,5953.0,App
C01740,2026-02-26,3158.0,Web
C01740,2026-03-11,1232.0,Web
C01740,2026-03-20,2714.0,Web
C01740,2026-04-03,8848.0,App
C01740,2026-05-02,3835.0,Web
C01741,2026-07-01,3638.0,App
C01741,2026-07-10,6725.0,Web
C01742,2026-08-02,2862.0,Web
C01743,2025-03-31,4651.0,Web
C01743,2025-04-27,10202.0,Store
C01743,2025-05-16,7534.0,App
C01743,2025-05-23,4806.0,Web
C01743,2025-06-23,10007.0,App
C01743,2025-08-15,2888.0,Web
C01743,2025-09-03,5667.0,Web
C01743,2025-10-08,4208.0,App
C01743,2025-10-14,11449.0,Web
C01743,2025-10-28,6465.0,Store
C01743,2025-11-02,7735.0,Store
C01743,2025-11-30,8370.0,App
C01743,2025-12-16,9986.0,Web
C01743,2025-12-18,9598.0,App
C01743,2025-12-24,9960.0,App
C01743,2026-01-08,6857.0,Web
C01743,2026-01-12,10143.0,App
C01743,2026-01-18,5982.0,Web
C01743,2026-02-20,6537.0,App
C01743,2026-02-28,4394.0,App
C01743,2026-03-19,13530.0,App
C01743,2026-04-18,5314.0,Web
C01743,2026-05-14,12329.0,App
C01743,2026-06-27,9082.0,Web
C01743,2026-07-29,8068.0,App
C01744,2025-09-09,2879.0,App
C01744,2025-11-12,2303.0,App
C01744,2025-12-19,4792.0,Web
C01744,2026-01-24,2093.0,App
C01744,2026-05-23,8222.0,App
C01744,2026-06-02,5327.0,Web
C01745,2025-05-10,3168.0,App
C01745,2025-06-23,2475.0,Web
C01745,2025-08-18,3723.0,App
C01745,2025-11-24,2710.0,App
C01745,2026-02-02,2804.0,App
C01745,2026-07-16,10071.0,Store
C01746,2025-06-09,5569.0,App
C01746,2025-06-27,2277.0,Web
C01746,2025-07-12,2566.0,Web
C01747,2025-08-25,5133.0,Web
C01747,2025-11-21,2301.0,Web
C01747,2025-12-29,3912.0,Web
C01747,2026-02-20,1595.0,App
C01747,2026-03-11,3382.0,Store
C01748,2025-06-01,2259.0,Web
C01748,2025-07-08,3685.0,App
C01748,2025-07-29,2664.0,App
C01749,2025-04-08,5456.0,App
C01749,2025-06-12,2981.0,App
C01750,2025-05-27,6843.0,App
C01750,2025-06-03,6975.0,Web
C01750,2025-07-13,11516.0,Web
C01750,2025-09-08,7187.0,Web
C01750,2025-09-20,7005.0,Web
C01750,2025-10-28,5547.0,Web
C01750,2025-11-15,2648.0,Web
C01750,2025-11-19,10354.0,Web
C01751,2025-05-08,3561.0,Web
C01751,2025-07-03,3879.0,Web
C01751,2025-07-07,2821.0,Web
C01752,2026-08-03,4391.0,App
C01753,2025-06-12,3136.0,App
C01753,2025-10-13,2389.0,Web
C01753,2025-12-20,2814.0,Web
C01753,2026-05-13,1676.0,App
C01754,2025-04-11,3135.0,App
C01754,2025-06-14,3159.0,App
C01754,2025-08-04,3939.0,Web
C01754,2025-12-09,6298.0,Web
C01754,2025-12-16,3864.0,Web
C01755,2026-06-18,4824.0,Store
C01755,2026-06-25,3694.0,Web
C01756,2025-04-23,1199.0,Web
C01756,2025-07-16,2752.0,Web
C01756,2025-08-27,1688.0,Web
C01757,2025-05-26,9431.0,App
C01757,2025-10-12,4220.0,Web
C01757,2025-11-17,2863.0,App
C01757,2025-12-20,11169.0,Web
C01757,2026-02-13,3072.0,Store
C01757,2026-05-16,2461.0,Web
C01758,2025-05-25,2038.0,Web
C01758,2025-08-02,1429.0,App
C01758,2025-11-27,8689.0,Web
C01758,2025-12-16,3217.0,Web
C01758,2026-01-25,2598.0,Web
C01758,2026-04-12,2206.0,Store
C01758,2026-07-07,5072.0,App
C01759,2025-03-09,2005.0,Web
C01759,2025-04-08,2875.0,App
C01759,2025-04-26,1637.0,Store
C01759,2025-07-02,2895.0,App
C01759,2025-08-01,2630.0,App
C01759,2025-10-18,2587.0,Store
C01759,2025-12-14,2968.0,App
C01759,2026-01-23,4027.0,Web
C01760,2025-10-01,2696.0,Web
C01760,2025-12-15,1398.0,Web
C01760,2026-03-31,2483.0,App
C01760,2026-05-08,3054.0,Web
C01760,2026-05-16,3802.0,Web
C01761,2026-07-13,6337.0,Web
C01761,2026-07-15,6088.0,Store
C01762,2025-03-01,4458.0,Store
C01762,2025-03-22,5099.0,Store
C01762,2025-05-09,4379.0,Web
C01762,2025-07-11,2756.0,Web
C01762,2025-09-10,5201.0,App
C01762,2025-10-13,2583.0,Web
C01762,2025-12-11,4810.0,Web
C01762,2026-01-12,2440.0,Web
C01762,2026-03-20,1950.0,Web
C01762,2026-04-30,5898.0,Web
C01763,2026-06-11,5633.0,Web
C01763,2026-06-14,3817.0,Web
C01764,2025-06-28,3523.0,Web
C01764,2025-07-28,11041.0,App
C01764,2025-08-30,5873.0,Web
C01764,2025-10-28,3618.0,Web
C01764,2025-11-03,2629.0,Web
C01764,2025-12-06,6101.0,App
C01764,2026-02-22,8029.0,Web
C01764,2026-05-12,5388.0,Store
C01765,2025-06-21,4759.0,App
C01765,2025-08-03,5108.0,App
C01765,2025-09-29,4786.0,Web
C01765,2025-10-28,4660.0,Store
C01765,2025-12-03,4518.0,App
C01765,2026-01-11,2466.0,Store
C01765,2026-01-22,5532.0,App
C01765,2026-03-19,3003.0,App
C01765,2026-05-11,5366.0,Web
C01765,2026-06-18,6110.0,Web
C01765,2026-06-30,5431.0,Web
C01766,2025-07-14,12848.0,App
C01766,2025-08-20,4070.0,Web
C01766,2025-11-13,4448.0,App
C01766,2025-11-20,2432.0,Web
C01766,2025-12-02,4191.0,App
C01766,2026-01-25,4147.0,App
C01766,2026-03-31,4025.0,Web
C01766,2026-04-26,7167.0,App
C01766,2026-05-02,6266.0,Store
C01767,2025-09-27,2168.0,Store
C01767,2025-11-08,3941.0,Web
C01767,2026-01-08,6958.0,Web
C01767,2026-01-22,5007.0,Web
C01768,2025-08-05,2561.0,Web
C01768,2025-08-21,5340.0,Web
C01768,2025-09-13,5050.0,App
C01768,2025-10-16,6177.0,Web
C01768,2025-10-31,3784.0,Web
C01768,2025-12-03,6201.0,Web
C01768,2026-01-17,5483.0,Web
C01768,2026-03-04,4857.0,Web
C01768,2026-03-25,10179.0,App
C01768,2026-04-15,5572.0,Web
C01768,2026-05-09,3834.0,App
C01768,2026-06-13,8533.0,App
C01769,2025-07-11,3843.0,App
C01769,2025-09-10,2509.0,Web
C01769,2025-10-31,5309.0,Web
C01769,2026-02-04,5821.0,Store
C01769,2026-02-09,6231.0,App
C01769,2026-03-23,4090.0,App
C01769,2026-04-24,3489.0,App
C01769,2026-04-27,3763.0,App
C01769,2026-05-27,4450.0,Web
C01769,2026-06-24,3765.0,App
C01769,2026-07-06,8787.0,Web
C01769,2026-08-04,3987.0,Web
C01770,2025-03-09,2922.0,Web
C01770,2025-03-28,1735.0,Store
C01770,2025-06-21,2704.0,App
C01770,2025-07-17,2828.0,Web
C01770,2025-08-16,4452.0,Web
C01770,2025-09-03,2419.0,Web
C01770,2025-10-05,3842.0,App
C01770,2026-02-15,3223.0,Web
C01771,2025-07-01,2412.0,Web
C01771,2025-08-19,2693.0,Web
C01772,2025-05-31,5144.0,Web
C01772,2025-08-15,2094.0,Web
C01772,2025-10-14,4275.0,Web
C01772,2025-12-18,4347.0,Web
C01772,2026-02-07,3485.0,App
C01772,2026-04-21,2904.0,App
C01773,2025-07-14,5707.0,Web
C01773,2025-08-26,3449.0,Web
C01773,2025-08-29,1724.0,App
C01774,2025-08-20,3139.0,App
C01774,2025-09-03,4247.0,App
C01774,2025-10-26,4233.0,Store
C01774,2026-03-31,2134.0,Store
C01774,2026-05-19,2421.0,Web
C01775,2025-03-21,2518.0,App
C01775,2025-04-24,2809.0,Web
C01775,2025-06-04,2111.0,Web
C01776,2025-04-11,1528.0,App
C01776,2025-05-19,2984.0,App
C01776,2025-06-08,1994.0,Web
C01777,2025-07-04,3314.0,Web
C01777,2025-10-05,2925.0,Web
C01777,2025-12-04,2482.0,Web
C01777,2026-01-28,8781.0,Web
C01777,2026-02-05,2266.0,Web
C01777,2026-04-04,2115.0,Web
C01777,2026-06-12,3944.0,Web
C01777,2026-07-09,1774.0,Web
C01778,2025-03-31,14752.0,Web
C01778,2025-04-17,9683.0,Web
C01778,2025-05-25,7539.0,App
C01778,2025-06-04,5104.0,App
C01778,2025-06-28,6383.0,Web
C01778,2025-07-29,7277.0,Web
